Over_Drawn_MEAN,Missed_Payment_Date_MEAN,AMT_DRAWINGS_ATM_CURRENT_MEAN,AMT_BALANCE_MEAN,DAYS_BIRTH,CNT_DRAWINGS_CURRENT_MEAN,DAYS_CREDIT_ENDDATE_MEAN,DAYS_REGISTRATION,DAYS_CREDIT_ENDDATE_MIN,CREDIT_TYPE_Credit_card_MEAN,TARGET,SK_ID_CURR
0.0,0.01428,3656.25,86004.81,-13464.0,0.524,0.0,-72.0,0.0,0.0,0.0,100876
0.0,0.2142,9321.429,34258.066,-17000.0,1.125,0.0,-1715.0,0.0,0.0,0.0,100877
0.0,0.0,0.0,0.0,-16850.0,0.0,5932.0,-675.0,-831.0,0.4,0.0,100878
0.0,0.1691,0.0,0.0,-18740.0,0.0,417.0,-8720.0,-769.0,0.25,1.0,100879
0.0,0.02759,1557.6923,11276.648,-22640.0,0.05493,-197.8,-7610.0,-2244.0,0.3076,0.0,100880
0.0,0.0,0.0,0.0,-7704.0,0.0,0.0,-6736.0,0.0,0.0,0.0,100881
0.2222,0.0,12500.0,102772.48,-14664.0,0.4443,-1329.0,-582.0,-1329.0,0.0,0.0,100882
0.0,0.4167,0.0,0.0,-9100.0,0.0,130.0,-9064.0,130.0,0.0,0.0,100883
0.0,0.0769,0.0,0.0,-10960.0,0.0,57.0,-5210.0,15.0,0.5,0.0,100884
0.0,0.0625,0.0,0.0,-12104.0,0.0,-673.0,-5316.0,-1113.0,0.2856,0.0,100885
0.0,0.0,0.0,0.0,-15220.0,0.0,-216.0,-3532.0,-1567.0,0.2,0.0,100886
0.0,0.0,0.0,0.0,-24670.0,0.0,902.5,-8370.0,400.0,0.0,0.0,100887
0.0,0.02272,0.0,0.0,-18880.0,0.0,-444.0,-6760.0,-444.0,0.0,0.0,100888
0.0,0.0,0.0,0.0,-12380.0,0.0,65.5,-2320.0,-1161.0,0.0,0.0,100889
0.0,0.0,0.0,0.0,-20110.0,0.0,3136.0,-10300.0,-2184.0,0.3333,0.0,100890
0.0,0.0,0.0,0.0,-21820.0,0.0,3300.0,-6290.0,-2188.0,0.1428,0.0,100891
0.0,0.3215,0.0,0.0,-18290.0,0.0,0.0,-5410.0,0.0,0.0,0.0,100892
0.0,0.0,0.0,0.0,-16420.0,0.0,-1140.0,-6870.0,-1919.0,0.1,0.0,100893
0.0,0.1305,0.0,0.0,-11920.0,0.0,-17.23,-2380.0,-2108.0,0.2142,0.0,100894
0.0,0.05554,0.0,0.0,-16056.0,0.0,0.0,-2992.0,0.0,0.0,0.0,100895
0.0,0.0,0.0,0.0,-13910.0,0.0,1272.0,-3480.0,-1022.0,0.25,1.0,100896
0.0,0.2307,0.0,0.0,-8090.0,0.0,10260.0,-1722.0,-104.0,0.3333,0.0,100897
0.0,0.0,0.0,0.0,-22480.0,0.0,-590.5,-7260.0,-1118.0,0.0,0.0,100898
0.0,0.75,0.0,0.0,-14160.0,0.0,-354.8,-7884.0,-2446.0,0.2222,0.0,100899
0.07367,0.0909,1393.0851,44098.074,-17250.0,0.1895,-237.0,-10540.0,-471.0,0.3333,0.0,100900
0.0,0.1714,0.0,0.0,-15464.0,0.0,0.0,-2238.0,0.0,0.0,0.0,100901
0.0,0.05884,0.0,9844.456,-21840.0,0.0,-1529.0,-12040.0,-2320.0,0.2222,1.0,100902
0.0,0.0,0.0,0.0,-17440.0,0.0,194.0,-4570.0,-197.0,0.5,0.0,100903
0.0,0.0732,0.0,0.0,-17870.0,0.0,-1277.0,-10500.0,-2372.0,0.0,0.0,100904
0.0,0.0,0.0,0.0,-13290.0,0.0,2438.0,-4624.0,-1599.0,0.6,0.0,100905
0.4316,0.02942,5561.0527,115709.27,-15110.0,0.716,0.0,-9240.0,0.0,1.0,0.0,100906
0.0,0.0,0.0,0.0,-16310.0,0.0,-658.0,-1132.0,-658.0,0.0,0.0,100907
0.0,0.10254,0.0,0.0,-17520.0,0.0,-1671.0,-5836.0,-2108.0,0.0,0.0,100908
0.0,0.18,0.0,0.0,-20200.0,0.0,0.0,-3348.0,0.0,0.0,0.0,100909
0.0,0.0,0.0,0.0,-8610.0,0.0,943.5,-4884.0,834.0,0.25,0.0,100911
0.0,0.0,1031.25,230780.66,-10584.0,41.75,-412.5,-2766.0,-2516.0,0.125,0.0,100912
0.0,0.0,0.0,0.0,-21900.0,0.0,0.0,-216.0,0.0,0.0,0.0,100914
0.0,0.0,0.0,0.0,-10540.0,0.0,1031.0,-20.0,1031.0,1.0,0.0,100915
0.0,0.0714,0.0,0.0,-9930.0,0.0,487.0,-9930.0,-71.0,0.25,0.0,100916
0.02702,0.0084,6841.2163,54353.91,-15320.0,0.3108,-684.5,-3164.0,-2286.0,0.25,0.0,100917
0.25,0.0714,4500.0,61716.734,-23040.0,1.25,-942.0,-3920.0,-1036.0,0.0,0.0,100919
0.0833,0.0,904.6875,35568.637,-13770.0,0.07294,1716.0,-8000.0,621.0,0.5,0.0,100920
0.0,0.12,0.0,0.0,-16860.0,0.0,-372.8,-2998.0,-2162.0,0.1666,0.0,100921
0.0,0.0,0.0,0.0,-21740.0,0.0,-2072.0,-9240.0,-2072.0,0.0,0.0,100922
0.0,0.0625,18934.615,339675.0,-12340.0,1.052,53.5,-2572.0,32.0,0.0,0.0,100923
0.087,0.0,9782.608,143037.64,-14900.0,0.261,5570.0,-2552.0,-1084.0,0.2,0.0,100924
0.0,0.2122,0.0,0.0,-11730.0,0.0,-1416.0,-2172.0,-1416.0,0.0,0.0,100925
0.0137,0.08887,1849.3151,8206.788,-15300.0,0.0685,-1474.0,-3896.0,-1474.0,0.0,0.0,100926
0.0,0.2856,0.0,0.0,-16800.0,0.0,-163.5,-7040.0,-599.0,0.2,0.0,100927
0.0,0.0,0.0,0.0,-14240.0,0.0,-1013.0,-8240.0,-1958.0,0.0,0.0,100928
0.3713,0.10345,19323.53,312843.8,-16040.0,1.972,-2132.0,-8210.0,-2132.0,0.5,0.0,100929
0.0,0.0,0.0,0.0,-14776.0,0.0,-1603.0,-1659.0,-1603.0,0.0,0.0,100930
0.0,0.0,0.0,0.0,-18020.0,0.0,-750.0,-425.0,-2512.0,0.1111,0.0,100932
0.0,0.0,0.0,0.0,-14260.0,0.0,0.0,-5428.0,0.0,0.0,0.0,100933
0.0,0.0,0.0,0.0,-11650.0,0.0,-277.8,-791.0,-1023.0,0.0,0.0,100934
0.2222,0.12,14650.0,157595.31,-12410.0,1.074,13064.0,-3726.0,-2324.0,0.6665,0.0,100935
0.0,0.0,0.0,0.0,-22160.0,0.0,0.0,-12690.0,0.0,0.0,1.0,100936
0.0,0.0,0.0,0.0,-14740.0,0.0,653.5,-1199.0,-689.0,0.0,0.0,100937
0.0,0.06525,0.0,0.0,-23230.0,0.0,-194.5,-10300.0,-658.0,0.0,0.0,100938
0.0,0.05405,0.0,0.0,-16690.0,0.0,13900.0,-3320.0,304.0,1.0,0.0,100939
0.0,0.0,0.0,0.0,-19230.0,0.0,-621.5,-11970.0,-1105.0,0.0,0.0,100940
0.3333,0.01538,37450.0,271634.0,-19140.0,5.668,0.0,-356.0,0.0,0.0,0.0,100941
0.1428,0.05173,28805.488,318470.25,-15304.0,1.477,-59.72,-1038.0,-1655.0,0.375,0.0,100942
0.0,0.0,0.0,0.0,-16220.0,0.0,62.12,-8776.0,-1909.0,0.125,0.0,100943
0.0,0.1395,0.0,0.0,-11700.0,0.0,-909.5,-5584.0,-2328.0,0.3333,0.0,100944
0.0,0.04,0.0,0.0,-14700.0,0.0,-276.0,-8780.0,-726.0,0.3333,1.0,100945
0.0,0.0,0.0,0.0,-23070.0,0.0,230.0,-3022.0,-322.0,0.0,0.0,100946
0.0,0.087,0.0,0.0,-9700.0,0.0,-111.6,-803.0,-2292.0,0.2,0.0,100947
0.07294,0.03967,1743.75,29424.68,-17860.0,0.11456,-499.0,-806.0,-499.0,0.0,0.0,100948
0.0,0.0,0.0,0.0,-13850.0,0.0,0.0,-5260.0,0.0,0.0,0.0,100949
0.0,0.3635,0.0,0.0,-11220.0,0.0,-436.8,-5508.0,-1184.0,0.3333,0.0,100950
0.0,0.1818,0.0,0.0,-9460.0,0.0,2584.0,-4764.0,-25.0,0.0,0.0,100951
0.0,0.0,0.0,0.0,-19920.0,0.0,-409.5,-10170.0,-2400.0,0.125,0.0,100954
0.0,0.0,0.0,0.0,-22320.0,0.0,-128.4,-13610.0,-1452.0,0.1666,0.0,100955
0.0,0.1621,0.0,0.0,-16940.0,0.0,-733.5,-4470.0,-2015.0,0.0,0.0,100956
0.0303,0.03333,0.0,15626.635,-10020.0,0.0909,0.0,-9510.0,0.0,0.0,0.0,100957
0.0,0.0,0.0,0.0,-16660.0,0.0,-828.0,-1883.0,-1618.0,0.2856,0.0,100958
0.0,0.08,0.0,0.0,-14664.0,0.0,2108.0,-2798.0,-574.0,0.5,0.0,100959
0.0,0.0,0.0,30281.197,-14570.0,5.832,-1801.0,-2652.0,-2286.0,0.3333,0.0,100960
0.0,0.04544,0.0,0.0,-12024.0,0.0,-1210.0,-4950.0,-2066.0,0.0,0.0,100961
0.0,0.06665,0.0,0.0,-10536.0,0.0,-738.5,-14.0,-1759.0,0.0,0.0,100962
0.0,0.0,0.0,0.0,-20530.0,0.0,1296.0,-11260.0,-2388.0,0.4546,1.0,100963
0.0,0.02702,0.0,0.0,-12960.0,0.0,-897.0,-7052.0,-897.0,0.0,0.0,100964
0.0,0.0303,0.0,0.0,-13464.0,0.0,-777.5,-20.0,-1963.0,0.0,0.0,100966
0.2632,0.0,6690.0,179664.19,-18500.0,0.3157,34.38,-8320.0,-1231.0,0.125,0.0,100967
0.0,0.0,0.0,0.0,-11080.0,0.0,-622.0,-4504.0,-622.0,0.0,0.0,100968
0.0,0.0,0.0,0.0,-8540.0,0.0,-45.5,-5.0,-531.0,0.5,0.0,100969
0.0,0.4285,0.0,0.0,-11070.0,0.0,0.0,-5170.0,0.0,0.0,1.0,100971
0.0,0.0,0.0,0.0,-17650.0,0.0,10640.0,-1141.0,-77.0,0.6665,0.0,100972
0.0,0.1471,0.0,0.0,-17820.0,0.0,212.0,-5696.0,-504.0,0.0,0.0,100973
0.0,0.151,0.0,0.0,-25060.0,0.0,-1009.0,-12760.0,-2614.0,0.0,0.0,100974
0.0,0.0,0.0,0.0,-15980.0,0.0,394.5,-1071.0,-1542.0,0.25,0.0,100975
0.0,0.1552,20423.076,127879.17,-11000.0,2.8,0.0,-2396.0,0.0,0.0,0.0,100976
0.0,0.0,0.0,0.0,-20690.0,0.0,1378.0,-11390.0,1071.0,0.5,0.0,100977
0.0,0.0,0.0,0.0,-17900.0,0.0,-1071.0,-6910.0,-2054.0,0.0,0.0,100978
0.0,0.0,0.0,0.0,-17920.0,0.0,212.0,-4360.0,212.0,0.5,0.0,100979
0.0,0.0,0.0,0.0,-10980.0,0.0,-1576.0,-4456.0,-2424.0,0.1666,0.0,100980
0.0,0.0,0.0,0.0,-21520.0,0.0,-1186.0,-10610.0,-2364.0,0.0,0.0,100981
0.0,0.0,0.0,0.0,-17470.0,0.0,1173.0,-6896.0,1173.0,0.0,0.0,100985
0.0,0.0833,0.0,0.0,-17230.0,0.0,2344.0,-2152.0,2344.0,0.0,0.0,100986
0.0,0.0,0.0,0.0,-8664.0,0.0,771.0,-4716.0,656.0,0.5,0.0,100988
0.5,0.0,56250.0,79928.57,-11870.0,1.5,-1634.0,-5340.0,-1634.0,0.0,0.0,100989
0.0,0.3513,0.0,0.0,-14390.0,0.0,1188.0,-1798.0,569.0,0.25,0.0,100990
0.0,0.04544,0.0,0.0,-14600.0,0.0,-1838.0,-7156.0,-2576.0,0.2856,0.0,100991
0.0,0.12,0.0,0.0,-12750.0,0.0,788.0,-827.0,141.0,0.1428,1.0,100992
0.012344,0.09247,1456.875,33598.363,-14270.0,0.1605,581.5,-8420.0,-428.0,0.0,0.0,100993
0.0,0.24,0.0,0.0,-20060.0,0.0,-53.34,-4870.0,-562.0,0.0,0.0,100994
0.0,0.1111,0.0,0.0,-19860.0,0.0,-741.0,-2764.0,-2300.0,0.1111,0.0,100995
0.0,0.0,0.0,0.0,-11950.0,0.0,3860.0,-2428.0,-2618.0,0.375,1.0,100996
0.0,0.0,0.0,0.0,-10120.0,0.0,-63.0,-1393.0,-1379.0,0.6665,0.0,100999
0.0,0.2,0.0,0.0,-11576.0,0.0,-1427.0,-1388.0,-2456.0,0.4,0.0,101000
0.0,0.0833,0.0,0.0,-12296.0,0.0,3382.0,-12296.0,-1381.0,0.125,0.0,101001
0.2433,0.01099,20517.568,401008.78,-14470.0,1.108,-172.6,-1933.0,-1442.0,0.2,0.0,101003
0.0,0.0,0.0,0.0,-15040.0,0.0,-1108.0,-4570.0,-1388.0,0.3333,0.0,101004
0.0521,0.02014,9000.0,59826.812,-22830.0,0.2708,1620.0,-9380.0,-2140.0,0.5293,0.0,101006
0.0,0.0,0.0,0.0,-15140.0,0.0,359.2,-6176.0,-6.0,0.3333,0.0,101007
0.0,0.0,0.0,0.0,-14104.0,0.0,-1627.0,-4970.0,-2556.0,0.6665,0.0,101009
0.0,0.0,0.0,0.0,-11040.0,0.0,0.0,-580.0,0.0,0.0,0.0,101010
0.0,0.0,0.0,0.0,-19360.0,0.0,344.0,-13450.0,90.0,0.0,0.0,101011
0.0,0.0,0.0,0.0,-17300.0,0.0,-830.0,-7990.0,-2312.0,0.2,0.0,101012
0.0,0.0,32625.0,210946.8,-14080.0,0.8,0.0,-4110.0,0.0,0.0,0.0,101013
0.0,0.0,0.0,0.0,-14104.0,0.0,183.2,-8084.0,-712.0,0.0,0.0,101014
0.0,0.0,0.0,0.0,-18400.0,0.0,0.0,-9270.0,0.0,0.0,0.0,101015
0.0,0.1538,0.0,0.0,-22450.0,0.0,0.0,-1192.0,0.0,0.0,0.0,101016
0.0,0.06665,0.0,0.0,-21520.0,0.0,438.2,-1190.0,-998.0,0.2778,0.0,101017
0.02083,0.02222,1828.125,35854.81,-16104.0,0.07294,228.1,-5550.0,-1161.0,0.2222,0.0,101018
0.11365,0.02061,7179.5454,53604.453,-21490.0,0.4092,1203.0,-3104.0,-1443.0,0.2693,0.0,101019
0.25,0.0699,2479.6875,104241.03,-22260.0,0.2396,10.336,-4504.0,-1392.0,0.3333,0.0,101022
0.2386,0.04587,4500.0,157728.64,-21060.0,0.25,0.0,-6012.0,0.0,0.0,0.0,101023
0.0,0.0,0.0,0.0,-18000.0,0.0,0.0,-10344.0,0.0,0.0,0.0,101027
0.0,0.0,0.0,4346.207,-13816.0,0.02817,5864.0,-5620.0,-1634.0,0.4285,0.0,101028
0.0,0.0,0.0,0.0,-20720.0,0.0,-829.0,-7336.0,-829.0,0.0,0.0,101029
0.0,0.0,0.0,0.0,-15880.0,0.0,0.0,-10030.0,0.0,0.0,0.0,101030
0.0926,0.1666,9112.5,47170.79,-21280.0,0.4814,-75.7,-8750.0,-717.0,0.3333,0.0,101032
0.0,0.0,0.0,0.0,-21200.0,0.0,-859.5,-10800.0,-2302.0,0.125,0.0,101033
0.0,0.1578,0.0,0.0,-11410.0,0.0,284.0,-4700.0,203.0,0.0,0.0,101034
0.0,0.0,0.0,0.0,-21580.0,0.0,-429.5,-2364.0,-1075.0,0.0,0.0,101035
0.0,0.03125,14142.857,264309.34,-11260.0,2.334,0.0,-1225.0,0.0,0.0,0.0,101036
0.0,0.02,16714.285,102316.21,-22350.0,0.3713,9.25,-15310.0,-2002.0,0.25,0.0,101037
0.0,0.0,0.0,0.0,-19000.0,0.0,-276.0,-3926.0,-1065.0,0.0,0.0,101038
0.0,0.0,0.0,0.0,-16900.0,0.0,7972.0,-10616.0,-328.0,0.3333,0.0,101039
0.0,0.0,0.0,0.0,-23070.0,0.0,-720.0,-8984.0,-1940.0,0.2,0.0,101040
0.0,0.1666,0.0,0.0,-15180.0,0.0,-941.0,-3300.0,-2492.0,0.1428,1.0,101042
0.0,0.0714,11250.0,12081.33,-20200.0,0.5,48.0,-7160.0,-36.0,0.0,0.0,101043
0.0,0.0,0.0,0.0,-15090.0,0.0,-790.0,-739.0,-790.0,0.0,0.0,101044
0.0,0.3333,0.0,0.0,-15930.0,0.0,-506.8,-7830.0,-1000.0,0.0,0.0,101045
0.0,0.0,0.0,0.0,-15840.0,0.0,-839.5,-3608.0,-1688.0,0.0,0.0,101046
0.0,0.2069,0.0,0.0,-13650.0,0.0,152.0,-4990.0,-599.0,0.6665,0.0,101047
0.1,0.03125,44775.0,102140.02,-16600.0,1.55,-1749.0,-2796.0,-1749.0,0.0,0.0,101048
0.0,0.0,0.0,0.0,-10730.0,0.0,322.0,-4930.0,-406.0,0.0,0.0,101049
0.0,0.2307,0.0,0.0,-19540.0,0.0,626.0,-12320.0,109.0,0.3333,0.0,101050
0.0,0.1428,0.0,0.0,-7860.0,0.0,190.0,-546.0,190.0,1.0,0.0,101052
0.0,0.0,0.0,0.0,-11270.0,0.0,155.6,-2354.0,-154.0,0.3333,0.0,101053
0.1459,0.05606,3023.4375,89180.56,-18450.0,0.1771,-209.2,-5664.0,-929.0,0.0,0.0,101054
0.0,0.1471,0.0,0.0,-15016.0,0.0,4468.0,-1699.0,-1420.0,0.1666,0.0,101058
0.0,0.0,1935.4839,36686.07,-12230.0,0.07526,-309.0,-90.0,-2400.0,0.0909,0.0,101059
0.0,0.0,0.0,0.0,-13930.0,0.0,-15.0,-447.0,-2478.0,0.625,0.0,101060
0.0,0.06665,0.0,0.0,-17650.0,0.0,-1104.0,-5260.0,-2244.0,0.1666,0.0,101061
0.0,0.0,0.0,0.0,-15200.0,0.0,-790.5,-2344.0,-1121.0,0.0,0.0,101062
0.0,0.0,0.0,0.0,-13950.0,0.0,-2076.0,-8056.0,-2076.0,0.0,1.0,101063
0.0,0.1333,0.0,0.0,-19520.0,0.0,15590.0,-9016.0,91.0,0.5,0.0,101065
0.0,0.0,0.0,0.0,-8880.0,0.0,724.5,-1261.0,-111.0,0.1666,0.0,101066
0.0,0.3389,0.0,0.0,-12100.0,0.0,24.5,-3880.0,-1168.0,0.2222,0.0,101067
0.0,0.0,0.0,0.0,-14300.0,0.0,73.0,-3048.0,-2476.0,0.2727,0.0,101068
0.0,0.0,0.0,0.0,-18740.0,0.0,-777.5,-11300.0,-1722.0,0.0,0.0,101069
0.0,0.0,0.0,0.0,-20430.0,0.0,-1130.0,-5120.0,-2112.0,0.0,0.0,101070
0.0,0.0,0.0,0.0,-15240.0,0.0,3296.0,-3844.0,-723.0,0.4,0.0,101071
0.0,0.0,0.0,0.0,-17660.0,0.0,341.0,-5584.0,341.0,0.5,0.0,101072
0.0,0.0,0.0,0.0,-14120.0,0.0,-535.5,-6770.0,-2256.0,0.0769,1.0,101073
0.125,0.02702,14203.125,123103.08,-15784.0,0.5625,523.0,-3500.0,-1340.0,0.4,0.0,101074
0.0,0.0,0.0,0.0,-16264.0,0.0,-959.5,-2680.0,-2188.0,0.2222,0.0,101075
0.0,0.0,0.0,0.0,-16020.0,0.0,445.8,-1238.0,-1244.0,0.3076,1.0,101076
0.25,0.0,24750.0,153169.55,-16360.0,0.625,0.0,-7028.0,0.0,0.0,0.0,101077
0.0,0.02942,0.0,0.0,-13670.0,0.0,-451.8,-1371.0,-911.0,0.25,0.0,101078
0.0,0.05,0.0,0.0,-8936.0,0.0,0.0,-3808.0,0.0,0.0,0.0,101080
0.0,0.08,0.0,0.0,-20830.0,0.0,-673.0,-2424.0,-2678.0,0.1333,0.0,101081
0.0,0.0,0.0,0.0,-14560.0,0.0,0.0,-2202.0,0.0,0.0,0.0,101082
0.0,0.0,0.0,0.0,-10480.0,0.0,-487.5,-615.0,-1270.0,0.3333,0.0,101083
0.0,0.02942,0.0,0.0,-10860.0,0.0,-134.0,-3516.0,-677.0,0.0,0.0,101084
0.0,0.0,0.0,0.0,-13230.0,0.0,593.0,-6944.0,593.0,1.0,0.0,101085
0.0,0.0,0.0,0.0,-8584.0,0.0,4736.0,-6216.0,-146.0,0.5,0.0,101086
0.03796,0.2222,2368.4211,27632.238,-17650.0,0.0633,-1063.0,-8580.0,-2196.0,0.3333,0.0,101088
0.0,0.1945,32019.23,164687.83,-19650.0,2.46,-525.0,-10530.0,-2366.0,0.2307,0.0,101089
0.0,0.0,0.0,0.0,-20290.0,0.0,0.0,-9830.0,0.0,0.0,0.0,101091
0.0,0.2424,0.0,0.0,-9080.0,0.0,650.0,-6104.0,650.0,0.0,1.0,101093
0.0,0.09375,0.0,0.0,-23650.0,0.0,0.0,-1668.0,0.0,0.0,0.0,101094
0.0,0.0833,0.0,0.0,-21180.0,0.0,-388.0,-10390.0,-1005.0,0.0,0.0,101095
0.0,0.0714,0.0,0.0,-8824.0,0.0,703.0,-1314.0,703.0,1.0,1.0,101096
0.0,0.487,0.0,0.0,-11220.0,0.0,-1092.0,-5056.0,-2252.0,0.2856,0.0,101098
0.0,0.03333,0.0,0.0,-10770.0,0.0,-377.8,-4600.0,-1254.0,0.0,0.0,101100
0.0,0.04166,0.0,0.0,-19420.0,0.0,-341.5,-2078.0,-706.0,0.0,0.0,101101
0.0,0.0345,0.0,0.0,-13144.0,0.0,4790.0,-1145.0,106.0,0.0,0.0,101102
0.0,0.0,0.0,0.0,-11740.0,0.0,84.7,-739.0,-110.0,0.0,0.0,101103
0.02597,0.0,1184.2106,11028.708,-22930.0,0.03897,-330.5,-6476.0,-934.0,0.4285,0.0,101104
0.125,0.0,1028.5714,37228.957,-10456.0,10.125,533.0,-6452.0,-669.0,0.0,0.0,101105
0.0,0.1316,0.0,0.0,-19460.0,0.0,4910.0,-11410.0,-1396.0,0.1666,0.0,101106
0.0,0.4614,0.0,0.0,-11240.0,0.0,-454.0,-4012.0,-1669.0,0.3333,0.0,101108
0.0,0.0769,0.0,0.0,-13464.0,0.0,0.0,-4988.0,0.0,0.0,0.0,101109
0.0,0.0,0.0,0.0,-13530.0,0.0,-931.0,-7016.0,-1373.0,0.0,0.0,101110
0.0,0.01053,288.46155,668.24146,-10210.0,0.02531,6444.0,-2388.0,-1600.0,0.5,0.0,101111
0.0,0.2264,0.0,0.0,-15520.0,0.0,-366.5,-9620.0,-1733.0,0.0,0.0,101112
0.0,0.0,0.0,0.0,-18600.0,0.0,-90.7,-9090.0,-1503.0,0.25,0.0,101113
0.0,0.0,0.0,0.0,-12410.0,0.0,2210.0,-3372.0,-549.0,0.0,0.0,101114
0.0,0.0435,0.0,0.0,-10216.0,0.0,1546.0,-1606.0,-1928.0,0.3333,0.0,101115
0.0,0.2703,0.0,0.0,-14390.0,0.0,-269.2,-4580.0,-1335.0,0.0,0.0,101116
0.0,0.03705,0.0,0.0,-18660.0,0.0,-117.25,-6456.0,-2031.0,0.5,0.0,101117
0.0,0.1042,293.47827,21258.096,-10130.0,1.174,0.0,-857.0,0.0,0.0,0.0,101119
0.0,0.0,0.0,0.0,-15260.0,0.0,-68.1,-1070.0,-1282.0,0.2856,0.0,101120
0.0,0.1428,0.0,0.0,-15480.0,0.0,15230.0,-1897.0,-714.0,0.5,1.0,101121
0.0,0.1212,0.0,0.0,-12200.0,0.0,-1406.0,-465.0,-2492.0,0.0,0.0,101122
0.0,0.22,0.0,0.0,-20270.0,0.0,-596.0,-12090.0,-596.0,0.0,0.0,101123
0.0,0.0,0.0,0.0,-21650.0,0.0,0.0,-10270.0,0.0,0.0,0.0,101124
0.0,0.0606,7147.0586,30982.785,-16500.0,0.647,3888.0,-3538.0,1553.0,0.5,1.0,101127
0.0,0.03613,0.0,730.4625,-23280.0,0.0,-381.0,-13910.0,-1593.0,0.125,0.0,101129
0.0,0.0625,0.0,0.0,-24100.0,0.0,0.0,-6236.0,0.0,0.0,0.0,101130
0.0,0.0,0.0,0.0,-13960.0,0.0,1041.0,-2938.0,1041.0,1.0,0.0,101131
0.0,0.0833,0.0,0.0,-12930.0,0.0,0.0,-3632.0,0.0,0.0,0.0,101132
0.0,0.1053,0.0,0.0,-23940.0,0.0,-2080.0,-13496.0,-2080.0,0.0,0.0,101133
0.2693,0.05,10249.038,105021.02,-15176.0,0.705,3562.0,-3140.0,-1435.0,0.4443,0.0,101134
0.0,0.1,0.0,0.0,-10720.0,0.0,-200.5,-2344.0,-1811.0,0.3,0.0,101135
0.0,0.0,0.0,0.0,-8990.0,0.0,469.0,-3588.0,-174.0,0.0,0.0,101137
0.0,0.1321,1281.6456,2665.031,-20720.0,0.0759,2426.0,-5950.0,-2156.0,0.3333,0.0,101138
0.0,0.0,0.0,0.0,-11944.0,0.0,-868.5,-1295.0,-1710.0,0.3333,0.0,101139
0.0,0.0,1875.0,33098.027,-16500.0,0.11456,-84.1,-6296.0,-2460.0,0.25,0.0,101141
0.0,0.3171,0.0,0.0,-11010.0,0.0,4710.0,-5016.0,-718.0,0.4285,1.0,101142
0.0,0.0,0.0,0.0,-10264.0,0.0,0.0,-9320.0,0.0,0.0,0.0,101143
0.0,0.0,0.0,0.0,-18030.0,0.0,-585.5,-5096.0,-2318.0,0.8,0.0,101144
0.0,0.0,0.0,0.0,-13336.0,0.0,6652.0,-1047.0,904.0,0.6665,0.0,101145
0.0,0.0,0.0,0.0,-22430.0,0.0,-2052.0,-11110.0,-2052.0,0.0,0.0,101146
0.593,0.03796,15833.333,349156.06,-12104.0,6.926,-13.086,-1481.0,-1289.0,0.1666,1.0,101147
0.0,0.0,0.0,0.0,-13800.0,0.0,-85.0,-5330.0,-85.0,0.5,0.0,101148
0.0,0.2222,0.0,0.0,-20080.0,0.0,-226.6,-9690.0,-612.0,0.0,0.0,101150
0.0,0.0,0.0,0.0,-17810.0,0.0,-530.0,-1257.0,-845.0,0.0,0.0,101151
0.0,0.0,0.0,0.0,-21200.0,0.0,-588.5,-6544.0,-2084.0,0.3333,0.0,101152
0.0,0.0,0.0,0.0,-14070.0,0.0,14616.0,-8050.0,-1767.0,0.5,0.0,101153
0.0,0.0,0.0,0.0,-21020.0,0.0,375.0,-12360.0,26.0,0.0,0.0,101154
0.0,0.1666,0.0,0.0,-16210.0,0.0,892.0,-1046.0,-1798.0,0.3,0.0,101155
0.0,0.05713,0.0,0.0,-17540.0,0.0,2332.0,-92.0,382.0,0.0,0.0,101156
0.0,0.0,0.0,0.0,-23220.0,0.0,-982.0,-696.0,-2284.0,0.0,0.0,101157
0.0,0.0,0.0,0.0,-10420.0,0.0,-359.0,-180.0,-359.0,0.5,0.0,101158
0.0,0.0,0.0,0.0,-17550.0,0.0,132.8,-8620.0,-18.0,0.0,0.0,101159
0.0,0.05554,0.0,0.0,-23200.0,0.0,0.0,-6610.0,0.0,0.0,0.0,101161
0.0,0.2307,0.0,0.0,-8132.0,0.0,-178.5,-6776.0,-625.0,0.0,0.0,101162
0.0,0.0,0.0,0.0,-16750.0,0.0,0.0,-4628.0,0.0,0.0,0.0,101163
0.0,0.05,0.0,0.0,-10340.0,0.0,652.0,-10160.0,13.0,0.0,0.0,101164
0.0,0.0,0.0,0.0,-19860.0,0.0,0.0,-6290.0,0.0,0.0,1.0,101165
0.0,0.1428,0.0,0.0,-10080.0,0.0,2019.0,-3772.0,-853.0,0.2,0.0,101166
0.0,0.3264,0.0,0.0,-10140.0,0.0,4644.0,-2056.0,-1264.0,0.3333,0.0,101167
0.0,0.09375,2368.4211,6115.713,-21460.0,0.04544,244.6,-8290.0,-792.0,0.2856,0.0,101168
0.0,0.2344,0.0,0.0,-19380.0,0.0,-421.2,-3260.0,-1272.0,0.2727,0.0,101170
0.0,0.2142,0.0,0.0,-16060.0,0.0,-568.5,-8780.0,-2496.0,0.2142,0.0,101171
0.0,0.0,0.0,0.0,-13710.0,0.0,226.0,-2794.0,-689.0,0.3333,0.0,101172
0.0,0.0,0.0,0.0,-9910.0,0.0,184.0,-1164.0,-50.0,0.0,0.0,101173
0.0,0.0,0.0,0.0,-12696.0,0.0,-448.0,-5990.0,-1318.0,0.0833,0.0,101174
